"UNITID","NUMBRANCH","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","MENONLY","WOMENONLY","ADM_RATE","ADM_RATE_ALL","SATVR25","SATVR75","SATMT25","SATMT75","SATVRMID","SATMTMID","ACTCM25","ACTCM75","ACTEN25","ACTEN75","ACTMT25","ACTMT75","ACTCMMID","ACTENMID","ACTMTMID","SAT_AVG","SAT_AVG_ALL","CIP01BACHL","CIP03BACHL","CIP04BACHL","CIP05BACHL","CIP09BACHL","CIP10BACHL","CIP11BACHL","CIP12BACHL","CIP13BACHL","CIP14BACHL","CIP15BACHL","CIP16BACHL","CIP19BACHL","CIP22BACHL","CIP23BACHL","CIP24BACHL","CIP25BACHL","CIP26BACHL","CIP27BACHL","CIP29BACHL","CIP30BACHL","CIP31BACHL","CIP38BACHL","CIP39BACHL","CIP40BACHL","CIP41BACHL","CIP42BACHL","CIP43BACHL","CIP44BACHL","CIP45BACHL","CIP46BACHL","CIP47BACHL","CIP48BACHL","CIP49BACHL","CIP50BACHL","CIP51BACHL","CIP52BACHL","CIP54BACHL","DISTANCEONLY","UGDS","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","UGDS_2MOR","UGDS_NRA","UGDS_UNKN","COSTT4_A","TUITIONFEE_IN","TUITIONFEE_OUT","TUITFTE","INEXPFTE","AVGFACSAL","PFTFAC","UG25ABV","COMP_ORIG_YR2_RT","COMP_ORIG_YR3_RT","COMP_ORIG_YR4_RT","COMP_ORIG_YR6_RT","COMP_ORIG_YR8_RT","OPEFLAG","ADMCON7","UGDS_MEN","UGDS_WOMEN","MD_EARN_WNE_P6","PCT25_EARN_WNE_P6","PCT75_EARN_WNE_P6","COUNT_NWNE_1YR","COUNT_WNE_1YR","BOOKSUPPLY","ROOMBOARD_ON","OTHEREXPENSE_ON","ROOMBOARD_OFF","OTHEREXPENSE_OFF","C150_4","OVERALL_YR6_N","NPT4","NPT41","NPT42","NPT43","NPT44","NPT45","GPA_BOTTOM_TEN_PERCENT","COST_INSTATE_ONCAMPUS","COST_INSTATE_OFFCAMPUS","COST_OUTSTATE_ONCAMPUS","COST_OUTSTATE_OFFCAMPUS","FINAID1","FINAID2","FINAID3","FINAID4","FINAID5","STABBR.AK","STABBR.AL","STABBR.AR","STABBR.AS","STABBR.AZ","STABBR.CA","STABBR.CO","STABBR.CT","STABBR.DC","STABBR.DE","STABBR.FL","STABBR.GA","STABBR.GU","STABBR.HI","STABBR.IA","STABBR.ID","STABBR.IL","STABBR.IN","STABBR.KS","STABBR.KY","STABBR.LA","STABBR.MA","STABBR.MD","STABBR.ME","STABBR.MH","STABBR.MI","STABBR.MN","STABBR.MO","STABBR.MP","STABBR.MS","STABBR.MT","STABBR.NC","STABBR.ND","STABBR.NE","STABBR.NH","STABBR.NJ","STABBR.NM","STABBR.NV","STABBR.NY","STABBR.OH","STABBR.OK","STABBR.OR","STABBR.PA","STABBR.PR","STABBR.RI","STABBR.SC","STABBR.SD","STABBR.TN","STABBR.TX","STABBR.UT","STABBR.VA","STABBR.VI","STABBR.VT","STABBR.WA","STABBR.WI","STABBR.WV","STABBR.WY","CONTROL.1","CONTROL.2","CONTROL.3","REGION.0","REGION.1","REGION.2","REGION.3","REGION.4","REGION.5","REGION.6","REGION.7","REGION.8","REGION.9","LOCALE..","LOCALE.1","LOCALE.2","LOCALE.3","LOCALE.4","CCBASIC..2","CCBASIC.1","CCBASIC.4","CCBASIC.5","CCBASIC.10","CCBASIC.14","CCBASIC.15","CCBASIC.16","CCBASIC.17","CCBASIC.18","CCBASIC.19","CCBASIC.20","CCBASIC.21","CCBASIC.22","CCBASIC.23","CCBASIC.24","CCBASIC.25","CCBASIC.26","CCBASIC.27","CCBASIC.28","CCBASIC.29","CCBASIC.30","CCBASIC.31","CCBASIC.32","CCBASIC.33","RELAFFIL..1","RELAFFIL.22","RELAFFIL.24","RELAFFIL.27","RELAFFIL.28","RELAFFIL.30","RELAFFIL.33","RELAFFIL.34","RELAFFIL.35","RELAFFIL.37","RELAFFIL.38","RELAFFIL.39","RELAFFIL.41","RELAFFIL.42","RELAFFIL.43","RELAFFIL.44","RELAFFIL.47","RELAFFIL.48","RELAFFIL.49","RELAFFIL.50","RELAFFIL.51","RELAFFIL.52","RELAFFIL.54","RELAFFIL.55","RELAFFIL.57","RELAFFIL.58","RELAFFIL.59","RELAFFIL.60","RELAFFIL.61","RELAFFIL.64","RELAFFIL.65","RELAFFIL.66","RELAFFIL.67","RELAFFIL.68","RELAFFIL.69","RELAFFIL.71","RELAFFIL.73","RELAFFIL.74","RELAFFIL.75","RELAFFIL.76","RELAFFIL.78","RELAFFIL.79","RELAFFIL.80","RELAFFIL.81","RELAFFIL.84","RELAFFIL.87","RELAFFIL.88","RELAFFIL.89","RELAFFIL.91","RELAFFIL.94","RELAFFIL.95","RELAFFIL.97","RELAFFIL.99","RELAFFIL.100","RELAFFIL.102","RELAFFIL.103","RELAFFIL.105","RELAFFIL.107","RELAFFIL.108","OPEFLAG.1","OPEFLAG.2","OPEFLAG.3","OPEFLAG.5","OPEFLAG.7","CLIMATE_ZONE.Af","CLIMATE_ZONE.Am","CLIMATE_ZONE.As","CLIMATE_ZONE.Aw","CLIMATE_ZONE.BSh","CLIMATE_ZONE.BSk","CLIMATE_ZONE.BWh","CLIMATE_ZONE.BWk","CLIMATE_ZONE.Cfa","CLIMATE_ZONE.Cfb","CLIMATE_ZONE.Csa","CLIMATE_ZONE.Csb","CLIMATE_ZONE.Dfa","CLIMATE_ZONE.Dfb","CLIMATE_ZONE.Dfc","CLIMATE_ZONE.Dwa","SELECT","TEACH_QUAL"
240444,-0.214625642,0,0,0,0,0,0,0,0,0,-0.763842178,-0.770157663,2.359873949,1.912747548,2.979734118,3.045515877,2.173802784,3.050264891,2.155762836,2.086044778,1.843175422,2.210679698,2.421242133,2.019311527,2.239460076,1.997427121,2.338347473,2.380299219,2.250497617,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,2,1,1,0,3.484164432,0.639471873,-0.637297835,-0.487730851,0.394061767,-0.138932316,-0.099501525,0.029782202,0.752465643,-0.232575266,-0.46795292,-0.707530799,1.006218214,0.362857028,0.530547292,1.971356608,0.726782011,-0.881457027,-0.514390458,0.769942173,0.777081151,1.672566571,1.707558422,1,1,0.269831801,-0.213927671,1.181330538,1.339043825,1.142624112,0.457303595,1.194211596,-0.11775643,0.355301006,-0.145916146,0.359918234,-0.415388415,1.695877982,0.336436764,-0.183721374,-1.470503733,-1.25531609,-0.728504681,0.023625702,0.009405559,2.480084277,-0.586530744,-0.652498541,0.932977142,0.959954889,0.269941107,0.139435139,-0.157620386,-0.63737161,-0.817650226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.9671062928,1.42446808945
240453,-0.214625642,0,0,0,0,0,0,0,0,0,0.378568878,0.377433394,-0.160501993,-0.064368657,-0.07900893,-0.055208406,-0.100570197,-0.065881054,-0.242139727,-0.442354961,-0.267194924,-0.458228143,-0.460245523,0.089688805,-0.263945997,-0.449943428,-0.272361639,-0.200195065,-0.260529944,0,1,1,1,1,0,2,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,2,1,1,0,2.0100181,0.549944998,-0.389259812,-0.135986434,0.34012152,-0.119664561,-0.094100813,0.258754851,-0.171050004,-0.525370598,-0.723836613,-0.78942182,-0.243622627,-0.537313831,-0.169948431,0.464972671,0.045259328,-0.330367599,-0.39993902,-0.548856229,-0.222039751,-0.035990294,-0.031449602,1,1,0.238234811,-0.182886361,0.119036372,0.290739295,0.03989491,0.43001249,1.270843281,-0.768098686,0.102696102,0.073392249,0.120451179,-0.265347181,-0.393720368,0.550940954,-0.163987689,-0.314273047,-0.181619452,-0.111369595,-0.096865643,-0.344163866,-0.103880492,-0.712037725,-0.785073264,-0.213317574,-0.263092701,-0.678340873,-0.756969742,-0.826958768,-0.902503692,-0.915561421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.1859463626,0.24328539405
240462,-0.214625642,0,0,0,0,0,0,0,0,0,0.804910911,0.805708577,0.143338555,0.236401333,0.220121096,0.300515655,0.173540343,0.274560909,0.057598094,0.189744974,-0.00339863,-0.458228143,0.180085067,0.411292592,0.048979762,-0.178013367,0.380315639,0.23635472,0.164267951,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,2,0,1,0,0,0,0,1,0,1,1,0,0.373476818,1.383146799,-0.66908422,-0.510457362,-0.500447329,-0.140308584,-0.104902236,-0.497850423,-0.361951225,-0.512181619,-0.914202697,-0.93783649,-0.671969716,-0.845682075,-0.486709608,-0.159004366,0.661545347,-0.648721229,-0.606810086,-0.414145178,0.162384574,0.40319051,0.32768634,1,1,1.120317444,-1.04945625,0.537865945,0.858020927,0.458831301,-0.220425529,0.122998468,-1.083979211,-0.91695711,0.230722185,-0.633588689,-0.184890287,0.183115739,-0.045520237,-0.417471571,-0.458557057,-0.450408273,-0.473243607,-0.561843721,-0.725733353,0.326780303,-1.034391848,-1.084618015,-0.788467682,-0.832615177,-0.82228761,-0.833911222,-0.853458172,-0.865133321,-0.87301922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.012966361,-0.11784821955
240471,-0.214625642,0,0,0,0,0,0,0,0,0,0.497655952,0.49706044,-0.017752086,0.011036449,0.095965039,0.138771307,0.038177113,0.066942894,0.057598094,-0.126304994,-0.267194924,-0.458228143,0.180085067,0.089688805,0.048979762,-0.449943428,0.053977,0.090838125,0.022668653,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,2,0,0,0,1,0,1,0,1,1,0,0,0,0,1,2,1,1,0,0.13682934,1.356063038,-0.673774015,-0.581219455,-0.218759372,-0.148566193,-0.104902236,-0.302062216,-0.369388935,-0.535921781,-0.992836201,-0.891119678,-0.661665317,-0.866556947,-0.316815225,0.097178283,0.085713348,-0.731123368,-0.169714236,0.055427777,0.433470016,0.565522172,0.396569588,1,1,-0.36895401,0.413624135,0.093903475,0.503674554,-0.176622696,-0.302298846,-0.034830194,-1.51134698,-1.28762018,0.013002981,-1.197555488,0.361999139,0.271455706,-0.132109084,-0.64887252,-0.948339248,-0.822495808,-0.695751701,-0.729873182,-0.876274869,-0.103880492,-1.092498072,-1.106984717,-0.886372558,-0.895039156,-0.641259259,-0.721430106,-0.822466053,-0.864721753,-0.862330225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2218344764,-0.00803983425
240480,-0.214625642,0,0,0,0,0,0,0,0,0,0.788414,0.789136865,-0.255668598,-0.179035444,-0.096105443,0.007332742,-0.197490269,0.001175696,-0.242139727,-0.126304994,-0.530991217,-0.458228143,-0.460245523,0.089688805,-0.263945997,-0.449943428,-0.272361639,-0.05467847,-0.118930646,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,2,1,1,0,0.389962957,1.265783836,-0.636255658,-0.566240618,-0.12436394,-0.096268001,-0.091400457,-0.302062216,-0.381785118,-0.48052807,-0.970996998,-0.875205909,-0.558621329,-0.963161214,-0.351971849,-0.170614983,0.648789575,-0.662387925,-0.38646855,-0.158944218,0.523518408,0.637756406,0.7522052,1,1,0.167141584,-0.113043415,-0.010999049,0.325017677,-0.335678721,-0.170391835,0.248217902,-1.697159053,-1.006654935,-0.015602462,-0.931203097,-0.326233479,0.387491446,0.001888946,-0.564651972,-0.546172053,-0.64891684,-0.604122921,-0.692079721,-0.814894339,0.326780303,-1.034084082,-1.125255191,-0.749397661,-0.835067297,-0.84031745,-0.791483491,-0.848203979,-0.859289056,-0.884349555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0079948474,-0.0930435158
240727,-0.214625642,0,0,0,0,0,0,0,0,0,1.378178553,1.381575569,0.628406074,0.637097262,0.326826918,0.661914957,0.650966453,0.500467129,0.657073734,0.821844909,0.524193956,0.34244421,0.820415657,0.732896379,0.67483128,0.365846755,0.706654278,0.750513355,0.664585473,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0.688141375,0.80912154,-0.677942721,-0.432980619,-0.503444009,-0.078376514,-0.099501525,0.222251965,-0.163612294,0.765830437,-0.834826783,-1.058863088,-0.470545045,-0.778534571,0.484404224,0.911794162,1.289858238,-0.378201035,-0.329532502,-0.27178681,-0.095046039,0.118662413,0.214985552,1,1,0.299848941,-0.243416915,0.246418009,0.251549385,0.355222739,-0.04758186,0.136042159,-0.024850393,-0.01437275,-0.209483797,0.009471016,-0.458878628,0.367435886,-0.041763283,-0.83552029,-0.965966706,-0.945022138,-0.958703759,-0.885260928,-0.917231824,0.326780303,-0.974008156,-1.061796177,-0.431847036,-0.49625432,-0.444974889,-0.466570613,-0.476983887,-0.557362798,-0.54946334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.1857264586,0.8616562889
240736,-0.214625642,0,0,1,0,1,0,0,0,0,0.376802334,0.480257415,-0.679685842,-0.767535442,-0.552523388,-0.705590943,-0.768181644,-0.591666937,-0.63779365,-0.657268939,-0.457128255,-0.486696493,-0.58404277,-0.793649596,-0.645715423,-0.520645244,-0.707479824,-0.607382835,-0.698417909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.435252632,-1.954550529,-0.736304608,-0.770779221,-0.602334462,-0.163705144,24.43323114,-1.144947039,0.539251292,-0.550429658,-1.571667881,-1.170259465,-1.516103059,-1.464853966,-0.591388455,-1.644414285,1.369672926,-0.401916773,-0.661447103,-0.862880759,-1.107357881,-1.302341027,-1.877710625,1,3,-0.588026473,0.628843881,-1.315724199,-1.375394688,-1.463762105,-0.1612948,-0.49690295,2.576518633,-1.935972765,-0.477665121,-2.315485242,-1.567879054,-0.841627875,-0.258056498,-1.957638699,-1.700444132,-1.824983962,-2.205040817,-2.283355589,-1.845955487,-0.761355972,-1.367676179,-1.693005304,-1.657501393,-2.036045804,-0.903750368,-0.853036675,-0.66819079,-0.663794274,-0.918447449,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6770264049,-0.92904474585
240754,-0.214625642,0,0,1,0,1,0,0,0,0,0.386621433,0.343661626,-0.632872081,-0.733234623,-0.530003154,-0.51444885,-0.739620003,-0.56024874,-0.579844338,-0.495029956,-0.476473316,-0.422642705,-0.47518657,-0.313387941,-0.574785585,-0.511580908,-0.465989231,-0.48346737,-0.652728535,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,-0.152651667,-1.869161451,-0.711813459,-0.741338059,6.55823332,-0.145813657,11.86847549,-1.144947039,-0.432609469,-0.133657925,-1.228922316,-1.043632314,-0.86850544,-1.172721732,-0.50147539,0.155605905,-0.195278089,-0.258416462,-0.481435379,-1.158700703,-1.269028053,-1.983840008,-1.574201341,1,1,0.066557833,-0.01422858,-1.011631762,-0.901227466,-1.180008526,-0.393269198,-0.200593768,1.55455223,-2.186577055,-0.837214349,0.238308985,-0.281656011,-0.677840802,-0.240881851,-1.227139967,-1.061285555,-0.892776062,-1.03985689,-1.416608009,-1.482393883,-0.546025574,-1.362039547,-0.923239662,-1.207863016,-0.733269271,-0.856668398,-0.962220299,-0.915442408,-0.749565037,-0.680189749,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4853163896,-0.06129701785
240790,-0.214625642,0,0,1,0,1,0,0,0,0,0.359226251,0.467044927,-0.84295685,-0.876957889,-0.779494337,-0.768132091,-0.898130345,-0.788499601,-0.867592645,-0.897466915,-0.835236275,-0.892370485,-0.729184371,-1.042356525,-0.795919788,-0.874154323,-0.857595598,-0.83898058,-0.860722171,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.404616974,-1.924457462,-0.72379849,-0.72894178,5.133311796,-0.163705144,11.62274311,0.799661253,0.244222132,-0.045291766,-1.490188475,-1.164249114,-1.420580529,-1.206701385,-0.616613332,-0.876989947,-0.278008383,-0.235504648,-0.454658875,-1.268526843,-1.386791073,-1.640372484,-1.758608406,1,3,-0.269950108,0.316361366,-1.571892418,-1.254959897,-1.559254959,-0.06577593,-0.492011566,0.7183979,-1.306333609,-0.462588993,-1.37762471,-0.480623734,-1.53688729,-0.309938245,-1.936847852,-1.718202164,-1.786130916,-1.906418511,-2.139161028,-2.40650577,-0.824519555,-1.30512007,-1.427205663,-1.513152877,-1.666826534,-0.797688193,-0.778000413,-0.7393889,-0.645520656,-0.232000187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7172771666,-0.72204855865
241100,-0.073183028,0,0,0,0,0,1,0,0,0,0.257337207,0.381469297,-0.96339006,-1.042367209,-0.870754345,-0.984131736,-1.064627117,-0.935860327,-0.88158041,-0.905894914,-0.856339978,-0.885253397,-0.774007512,-1.13026156,-0.779230414,-0.872341456,-0.940268053,-0.905918214,-0.941465238,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.516385202,-1.958312163,-0.736304608,4.39433703,-0.662268069,-0.163705144,-0.121104371,-1.144947039,-0.523101607,-0.550429658,-1.018758654,-1.005316331,-1.357024201,-1.537916017,-0.633840078,-1.663890159,-1.446437111,0.403212421,-1.15786961,-1.887331687,-1.861483756,-1.407543105,-1.119356376,1,3,0.523660953,-0.463292857,-1.607172136,-1.50340142,-1.674711269,0.138907362,-0.483859259,0.049474436,-1.351888232,0.892064133,-1.230693227,1.702584948,-0.973899069,-0.279882613,-1.036968325,-0.741510405,-0.572006373,-0.904469068,-1.127870362,-1.109740494,-0.86184349,-1.087609927,-1.007634949,-1.37843069,-1.318555377,-0.78746885,-0.890554807,-0.734515447,-0.650430388,-0.679847702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7177312321,-1.37375968155
241128,-0.073183028,0,0,0,0,0,1,0,0,0,0.381287432,0.367303935,-0.986989326,-1.096369738,-0.933834583,-1.032825298,-1.096708202,-0.942659788,-0.857601385,-0.905894914,-0.921409731,-0.86923995,-0.727049936,-1.104533257,-0.852246425,-0.897721595,-0.938092463,-0.943041114,-0.982497568,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.496913385,-1.958312163,-0.736304608,4.39433703,-0.662268069,-0.163705144,-0.121104371,-1.144947039,-0.523101607,-0.550429658,-1.031008405,-1.005316331,-1.357024201,-1.538379903,-0.645881221,-1.681867889,-1.691712386,0.112996107,-1.15786961,-1.887331687,-1.861483756,-1.407543105,-1.119356376,1,2,0.163981885,-0.109939284,-1.607172136,-1.50340142,-1.674711269,0.138907362,-0.483859259,0.049474436,-1.337325526,0.744640156,-1.230693227,1.702584948,-1.41082377,-0.279882613,-1.183561413,-0.842182778,-1.122048816,-0.415030821,-1.132460006,-1.07524222,-0.864714562,-1.096311908,-1.007634949,-1.387713814,-1.318555377,-0.745642542,-0.601108287,-1.030653896,-0.663859576,-0.734594596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7154913739,-1.42434789655
