UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,APPLCN,APPLCNM,APPLCNW,ADMSSN,ADMSSNM,ADMSSNW,ENRLT,ENRLM,ENRLW,ENRLFT,ENRLFTM,ENRLFTW,ENRLPT,ENRLPTM,ENRLPTW,SATNUM,SATPCT,ACTNUM,ACTPCT,SATVR25,SATVR75,SATMT25,SATMT75,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75
170037,1,3,1,2,5,3,1,1,3,2519,875,1644,1954,669,1285,308,112,196,299,111,188,9,1,8,265,88,79,26,480,600,470,590,19,26,19,26,17,25
170082,1,2,1,1,3,3,1,1,3,16511,6096,10328,13707,4928,8763,4236,1637,2597,4217,1628,2587,19,9,10,3745,88,1433,34,530,630,520,620,21,27,21,27,20,26
170286,1,3,1,2,1,3,1,5,5,1593,819,774,769,390,379,343,177,166,340,176,164,3,1,2,138,40,198,58,660,740,640,730,29,33,29,35,25,30
170301,1,3,1,1,3,3,1,2,3,3748,1343,2405,3211,1099,2112,727,273,454,725,273,452,2,0,2,521,72,350,48,570,660,560,670,23,29,23,31,22,28
170532,1,3,1,1,1,5,5,1,3,3576,1513,2063,2716,1089,1627,395,173,222,395,173,222,,,,208,53,97,25,590,690,580,680,25,31,24,33,24,29
170639,1,2,1,2,3,3,1,5,3,1702,634,1068,974,394,580,319,150,169,310,146,164,9,4,5,259,84,65,21,490,590,480,580,19,25,18,25,18,25
170675,1,2,1,2,3,1,1,1,3,2398,1667,731,1901,1332,569,361,258,103,354,252,102,7,6,1,300,83,110,30,510,620,510,650,21,27,19,26,21,29
170806,1,5,3,2,5,1,1,1,3,1260,408,852,940,304,636,266,121,145,265,121,144,1,0,1,218,82,61,23,460,580,460,560,18,24,17,24,17,24
170967,1,3,1,2,5,3,1,1,3,432,172,260,432,172,260,142,63,79,136,60,76,6,3,3,114,80,27,19,440,540,420,540,17,21,16,21,15,22
170976,1,5,1,1,1,2,1,1,2,64972,33697,31275,14883,6987,7896,6830,3318,3512,6814,3310,3504,16,8,8,4315,63,3288,48,660,740,680,790,31,34,32,35,29,34
171100,1,2,1,1,2,3,1,1,3,44322,21435,22887,31522,14850,16672,8801,4261,4540,8638,4175,4463,163,86,77,6882,78,3336,38,550,650,550,670,23,29,23,31,23,28
171128,1,3,1,2,5,5,1,1,3,5978,3858,2120,4442,2907,1535,1301,902,399,1299,901,398,2,1,1,1048,81,528,41,580,680,590,690,25,30,24,31,26,30
171137,1,3,1,3,3,3,1,1,3,6470,2935,3535,4009,1906,2103,1015,583,432,978,560,418,37,23,14,918,90,252,25,540,640,530,660,22,29,22,30,20,28
171146,1,2,1,2,2,2,1,1,3,4254,1703,2551,2806,1028,1778,604,227,377,576,214,362,28,13,15,552,91,104,17,500,620,470,600,20,26,20,25,18,25
171456,1,3,1,2,5,3,1,1,3,7677,3019,4658,5035,1948,3087,1610,708,902,1589,695,894,21,13,8,1209,76,362,23,490,600,480,590,20,26,19,25,18,26
171492,1,2,1,2,2,3,1,1,3,1099,722,377,869,578,291,299,213,86,280,199,81,19,14,5,244,87,77,27,450,590,510,600,18,25,17,23,18,25
171571,1,3,1,1,3,3,1,1,3,12443,4620,7823,10334,3904,6430,2667,1103,1564,2633,1083,1550,34,20,14,2381,89,702,26,510,620,510,610,20,27,20,28,19,27
171881,1,3,1,2,3,3,1,1,3,100,25,75,62,14,48,18,1,17,11,1,10,7,0,7,15,83,2,11,440,550,410,530,20,27,23,26,19,22
172033,1,3,1,3,1,3,2,5,3,19,12,7,19,12,7,19,12,7,4,4,0,15,8,7,,,,,,,,,,,,,,
172051,1,2,1,2,3,3,1,1,3,7149,2536,4596,5227,1808,3413,1470,543,927,1458,540,918,12,3,9,1387,94,191,13,490,600,490,590,19,25,19,25,18,25
172264,1,5,1,1,2,5,2,2,3,1722,866,856,1264,645,619,327,164,163,326,164,162,1,0,1,,,,,,,,,,,,,,
172334,1,1,1,2,1,2,1,1,3,1459,509,950,958,328,630,216,80,136,216,80,136,0,0,0,185,86,73,34,490,605,490,610,20,27,20,27,18,26
172440,1,2,1,2,3,3,1,1,3,1696,1207,489,1219,844,375,115,72,43,111,70,41,4,2,2,86,75,34,30,460,550,460,540,16,23,14,19,16,23
172644,1,3,1,2,3,3,1,1,3,15716,5941,9591,11495,4433,6952,2968,1200,1768,2873,1153,1720,95,47,48,2607,88,638,21,510,620,500,610,21,27,21,28,19,27
172699,1,3,1,2,3,3,1,1,3,17698,8100,9598,14133,6427,7706,2919,1483,1436,2893,1467,1426,26,16,10,2379,82,833,29,500,610,500,600,19,26,18,25,17,26
173045,1,3,1,2,1,3,5,2,3,2643,1079,1564,2013,765,1248,636,260,376,636,260,376,0,0,0,9,1,547,86,535,650,520,655,18,23,16,23,17,24
173124,1,1,3,3,3,3,1,1,3,3413,1374,2030,2215,911,1300,631,310,321,616,305,311,15,5,10,0,0,609,97,,,,,19,24,16,23,18,24
173142,1,3,1,2,2,3,1,1,3,636,275,361,462,205,257,179,87,92,178,86,92,1,1,0,19,11,135,76,460,570,490,580,20,26,18,25,18,26
173160,1,3,1,3,5,3,1,5,3,2435,924,1511,1912,730,1182,589,215,374,580,211,369,9,4,5,41,7,547,94,520,640,510,650,21,27,21,27,21,27
173258,2,2,1,2,1,3,1,1,3,7324,3575,3749,1401,683,718,525,253,272,525,253,272,,,,301,57,281,54,670,750,690,790,31,34,,,,
173300,1,2,1,2,5,3,1,1,3,3395,1463,1932,2321,927,1394,517,237,280,517,237,280,,,,18,3,450,87,478,645,478,698,21,27,17,25,20,27
173328,1,3,3,2,2,3,3,1,3,1323,475,848,1298,462,836,351,130,221,349,130,219,2,0,2,,,,,,,,,,,,,,
173452,1,5,1,1,1,3,1,1,3,266,140,126,223,116,107,168,73,95,168,73,95,0,0,0,8,5,160,95,510,675,560,645,22,28,21,28,22,28
173647,1,1,1,2,1,2,2,2,3,4957,2031,2926,3432,1318,2114,642,261,381,642,261,381,,,,,,,,,,,,,,,,,
173665,1,2,1,2,2,3,1,1,3,4602,1645,2957,3117,1042,2075,547,195,352,547,195,352,0,0,0,47,9,513,94,490,640,510,620,19,26,18,25,18,26
173902,2,2,1,2,1,3,1,1,3,6598,2635,3963,2129,843,1286,502,217,285,502,217,285,,,,285,57,252,50,660,740,660,770,29,33,29,35,27,32
173920,1,1,1,1,3,3,1,1,3,10349,4541,5808,6490,2792,3698,2287,999,1288,2260,990,1270,27,9,18,0,0,2181,95,,,,,19,24,18,23,18,25
173957,5,3,3,3,1,3,3,3,3,166,37,129,49,10,39,49,10,39,49,10,39,,,,,,,,,,,,,,,,,
174020,1,1,1,3,3,3,2,1,3,1096,366,726,616,194,420,170,63,107,129,49,80,41,14,27,,,,,,,,,,,,,,
174066,5,5,1,1,3,3,1,1,3,40673,19499,21174,23076,10643,12433,6278,2871,3407,6259,2865,3394,19,6,13,1127,18,5560,89,600,710,660,770,26,31,24,33,25,30
174075,1,2,1,2,2,3,2,1,3,1182,589,593,809,384,425,214,96,118,206,89,117,8,7,1,,,,,,,,,,,,,,
174127,1,3,1,2,1,1,1,1,3,747,199,548,437,114,323,178,48,130,178,48,130,,,,41,23,142,80,550,650,470,590,20,25,19,27,17,25
174154,5,3,1,3,3,3,2,2,1,29,2,27,23,2,21,10,0,10,7,,7,3,,3,,,,,,,,,,,,,,
174233,1,2,1,1,2,3,1,1,3,8704,4235,4379,6518,3066,3452,2043,1061,982,2029,1053,976,14,8,6,62,3,2006,98,550,660,560,700,21,26,20,25,21,27
174251,1,1,1,1,3,3,1,1,3,3265,1356,1909,1852,778,1074,322,120,202,318,120,198,4,0,4,33,10,302,94,540,660,530,600,21,28,20,27,21,27
174358,1,1,1,1,3,3,1,1,3,3963,1758,2205,2591,1019,1572,788,311,477,781,307,474,7,4,3,6,1,770,98,510,670,420,550,19,24,18,25,18,24
174437,1,3,1,3,5,3,1,5,3,653,233,420,587,199,388,245,103,142,242,101,141,3,2,1,35,15,192,85,485,590,495,585,18,24,17,23,17,24
174491,1,5,1,2,1,2,1,1,3,1243,530,713,1141,484,657,410,177,233,401,175,226,9,2,7,33,8,379,92,560,660,550,670,21,28,20,30,19,27
174525,1,3,3,3,1,3,1,1,3,26,12,14,26,12,14,13,6,7,13,6,7,0,0,0,0,0,11,85,,,,,14,25,11,23,15,22
174747,1,2,1,1,5,3,1,1,3,2052,0,2052,1651,,1651,438,,438,438,,438,0,,0,46,11,405,92,520,625,520,630,22,28,21,29,21,27
174783,1,2,1,2,3,3,1,1,3,5171,2276,2895,4656,2016,2640,1237,584,653,1213,576,637,24,8,16,54,4,1122,91,477,582,457,612,18,24,16,23,18,25
174792,1,2,1,1,5,3,1,1,3,1746,1746,0,1367,1367,,414,414,,414,414,,0,0,,40,10,375,91,510,610,490,570,22,27,21,27,23,28
174817,1,2,1,2,2,3,1,1,3,1498,555,943,1378,510,868,301,138,163,301,138,163,0,0,0,38,13,268,89,520,608,510,588,20,26,19,26,20,25
174844,1,2,1,1,1,2,1,1,3,5694,2342,3352,2705,1112,1593,806,336,470,806,336,470,,,,243,30,596,74,590,710,600,720,26,32,24,34,25,31
174862,1,3,1,2,3,3,1,1,3,825,512,313,411,240,171,132,70,62,115,60,55,17,10,7,18,14,83,63,500,620,480,580,18,23,16,23,17,25
174899,1,2,1,3,3,3,5,1,3,2046,715,1331,1536,503,1033,450,169,281,449,169,280,1,0,1,15,3,337,75,,,,,22,26,21,26,20,27
174914,1,2,1,2,2,3,1,1,3,7232,3326,3906,5824,2740,3084,1579,791,788,1558,784,774,21,7,14,106,8,1345,95,570,660,590,690,24,29,22,29,23,28
175005,1,2,1,1,2,3,1,1,3,2458,5,2453,1655,0,1655,342,,342,337,,337,5,,5,19,6,317,96,570,640,510,630,23,25,22,25,18,25
175078,2,2,2,2,3,3,1,1,2,2264,999,1246,1447,645,797,297,138,159,293,135,158,4,3,1,26,9,263,89,457,542,450,545,18,24,16,23,17,24
175227,1,3,1,2,3,3,2,3,3,448,377,71,434,374,60,259,222,37,245,210,35,14,12,2,,,,,,,,,,,,,,
175272,1,5,1,1,3,3,1,3,3,7663,2381,5282,5204,1490,3714,1555,422,1133,1546,419,1127,9,3,6,32,2,1523,98,490,580,510,630,19,24,18,24,18,24
175342,1,2,1,3,5,3,1,1,3,5236,1952,3284,3049,858,2191,524,179,345,512,171,341,12,8,4,50,10,474,90,410,510,390,460,16,24,17,25,17,24
175421,1,3,1,3,2,3,2,1,3,1698,750,948,839,408,431,198,114,84,197,114,83,1,0,1,,,,,,,,,,,,,,
175430,1,1,1,3,3,3,1,1,3,233,107,126,223,100,123,113,60,53,113,60,53,0,0,0,5,4,107,95,450,570,590,600,18,23,17,24,17,24
175616,1,5,1,1,3,3,1,1,3,1072,433,639,1008,406,602,290,141,149,280,137,143,10,4,6,21,7,268,92,470,620,510,630,18,24,17,24,17,23
175856,1,1,1,1,3,3,1,1,3,8396,2718,5678,5669,1751,3918,854,337,517,787,308,479,67,29,38,188,22,666,78,450,540,433,540,17,21,15,22,16,20
175980,1,2,1,2,1,3,1,1,3,5223,1915,3308,3594,1325,2269,203,92,111,203,92,111,,,,43,21,202,100,550,640,530,650,21,26,21,28,19,25
176017,1,2,1,1,3,3,1,1,3,16253,6502,9751,14325,5569,8756,3232,1360,1872,3224,1357,1867,8,3,5,853,26,2753,85,520,630,500,620,21,29,22,32,20,27
176035,1,3,1,1,3,3,1,1,3,535,98,437,517,88,429,175,38,137,170,38,132,5,0,5,3,2,172,98,470,610,490,590,18,25,17,24,16,23
176044,1,3,1,1,3,3,1,1,3,2837,1075,1762,1846,666,1180,333,162,171,310,146,164,23,16,7,0,0,333,100,,,,,16,21,14,17,16,17
176053,2,2,1,2,2,3,1,1,3,2162,783,1379,909,356,553,465,191,274,461,189,272,4,2,2,53,11,433,93,560,640,500,590,22,29,22,33,20,27
176080,1,2,1,1,3,3,1,1,3,18340,8157,10183,9878,4456,5422,3500,1673,1827,3488,1665,1823,12,8,4,206,6,3294,94,540,630,530,650,22,30,22,33,21,28
176318,1,5,1,5,1,5,2,1,3,4852,1764,3088,2438,834,1604,215,90,125,198,83,115,17,7,10,,,,,,,,,,,,,,
176372,1,2,1,2,2,3,1,1,2,9217,3234,5983,8935,3099,5836,1888,642,1246,1837,613,1224,51,29,22,0,0,1882,100,,,,,19,26,19,27,17,24
176406,1,3,1,2,3,3,1,1,3,2020,647,1373,1428,399,1029,125,46,79,125,46,79,,,,26,21,104,83,380,500,360,490,15,22,13,22,16,20
176479,1,2,1,2,3,3,1,1,3,774,249,525,426,153,273,212,83,129,206,81,125,6,2,4,24,11,173,82,490,570,460,610,20,28,20,31,17,25
176628,1,3,1,2,2,3,1,1,3,1712,637,1003,704,230,443,153,52,101,153,52,101,,,,16,10,139,91,505,605,500,555,19,23,17,23,17,23
176770,1,3,1,3,3,3,2,2,2,18,1,17,7,0,7,2,,2,0,,0,2,,2,,,,,,,,,,,,,,
176789,1,5,1,3,1,3,1,1,3,99,49,50,77,35,42,52,17,35,44,14,30,8,3,5,7,13,33,63,510,630,520,590,19,23,17,23,16,23
176947,1,2,1,2,3,3,1,1,3,1240,717,523,1156,653,503,321,166,155,321,166,155,,,,67,21,263,82,465,555,465,545,19,25,17,24,17,24
176965,1,2,1,2,3,3,1,1,3,5699,2378,3321,3706,1552,2154,1249,571,678,1227,559,668,22,12,10,0,0,1216,97,,,,,19,25,18,25,17,25
176983,2,3,1,3,3,1,3,3,1,71,52,19,53,41,12,42,35,7,35,35,0,7,0,7,,,,,,,,,,,,,,
177038,2,3,2,3,3,3,2,1,3,5,1,4,5,1,4,1,0,1,1,,1,,,,,,,,,,,,,,,,,
177083,1,2,1,2,1,3,1,1,3,4,4,0,4,4,,4,4,,4,4,,,,,0,0,4,100,,,,,13,25,12,24,16,27
177117,1,2,1,1,5,3,1,1,3,572,0,572,263,,263,92,,92,92,,92,0,,0,37,40,63,68,460,630,470,590,19,24,17,24,16,23
177144,1,5,5,5,2,3,1,1,3,3277,2146,1131,1710,1032,678,256,162,94,254,162,92,2,0,2,91,36,196,77,460,550,450,530,18,22,17,22,17,23
177214,1,5,1,2,5,3,1,1,3,1664,652,1012,1072,427,645,342,140,202,342,140,202,0,0,0,43,13,309,90,520,620,525,605,22,28,21,28,20,27
177339,1,5,1,3,3,3,3,1,3,1084,424,660,1048,410,638,443,200,243,443,200,243,0,0,0,,,,,,,,,,,,,,
177418,1,3,1,1,2,2,1,1,3,789,298,491,621,255,366,184,73,111,184,73,111,0,0,0,17,9,162,88,490,570,500,530,18,23,18,23,18,23
177542,1,2,1,3,3,3,1,2,3,645,308,337,395,198,197,125,62,63,124,61,63,1,1,0,10,8,94,75,460,600,430,550,18,25,17,25,16,24
177746,1,2,1,2,2,1,3,1,3,1015,231,784,574,118,456,183,42,141,183,42,141,,,,,,,,,,,,,,,,,
177931,3,3,1,3,1,1,2,1,1,16,3,13,9,1,8,7,1,6,6,0,6,1,1,0,,,,,,,,,,,,,,
177968,1,2,1,2,2,2,5,1,3,3899,1769,2130,3414,1499,1915,798,357,441,780,348,432,18,9,9,266,33,573,72,490,580,490,590,20,25,19,25,18,25
177986,5,3,3,5,3,3,5,1,3,24,11,13,16,7,9,16,7,9,10,4,6,6,3,3,3,20,8,50,535,590,445,470,21,25,18,24,18,23
178004,3,3,1,2,3,3,1,1,1,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
178059,1,2,1,2,5,5,5,1,2,2902,1086,1816,2405,883,1522,683,268,415,683,268,415,,,,105,15,445,65,510,630,530,620,20,25,20,27,18,26
178183,5,3,1,3,3,1,3,3,3,51,11,40,39,6,33,20,2,18,20,2,18,,,,,,,,,,,,,,,,,
178208,1,2,1,3,1,3,5,1,3,80,43,37,80,43,37,72,43,29,27,17,10,45,26,19,2,3,25,35,470,560,560,640,20,24,19,26,18,24
178244,1,1,1,2,1,3,1,1,3,865,442,423,528,254,274,291,137,154,286,135,151,5,2,3,45,15,256,89,470,550,450,550,19,23,18,23,17,23
178341,1,2,1,2,3,3,1,1,3,2295,846,1449,2159,800,1359,729,311,418,681,289,392,48,22,26,51,7,680,93,410,580,430,560,18,24,17,24,17,23
178369,1,2,1,2,3,3,1,1,3,2408,1323,1022,1269,755,509,437,295,142,436,294,142,1,1,0,152,35,282,65,430,510,440,550,16,21,14,21,16,21
178396,2,2,1,1,3,2,1,1,3,20015,8396,11619,16158,6747,9411,5431,2478,2953,5373,2447,2926,58,31,27,542,10,4869,90,560,660,560,680,23,29,22,28,23,28
178402,1,1,1,2,5,3,1,1,3,5754,2072,3682,3527,1209,2318,1196,462,734,1173,451,722,23,11,12,53,4,1076,90,500,650,480,680,21,28,20,30,19,27
178411,1,1,1,1,2,3,5,1,3,5062,3537,1525,4008,2883,1125,1145,893,252,1140,890,250,5,3,2,79,7,1027,90,600,700,600,750,26,32,24,33,26,31
178420,1,1,1,1,5,3,1,1,3,2452,883,1569,1790,659,1131,447,185,262,436,181,255,11,4,7,79,18,392,88,510,610,520,620,21,27,21,28,20,26
178466,1,3,1,3,1,3,2,3,1,26,0,26,14,,14,6,,6,6,,6,,,,,,,,,,,,,,,,,
178615,1,5,1,2,3,3,1,1,3,4595,1945,2650,2877,1142,1735,898,345,553,895,342,553,3,3,0,92,10,823,92,580,680,570,670,24,31,24,33,23,28
178624,1,2,1,1,3,3,1,1,3,9013,3251,5762,6601,2393,4208,1355,519,836,1325,513,812,30,6,24,50,4,1291,96,498,610,500,630,19,25,18,24,17,24
178679,1,3,1,5,5,3,1,1,3,485,214,271,325,139,186,183,83,100,179,81,98,4,2,2,35,19,156,85,450,640,440,580,19,24,18,25,17,24
178697,1,2,1,2,1,3,1,1,3,2720,951,1769,279,131,148,255,128,127,253,127,126,2,1,1,19,7,245,97,525,608,440,595,21,26,21,27,19,25
178767,2,2,1,2,2,3,3,2,3,23,4,19,23,4,19,9,4,5,8,4,4,1,0,1,,,,,,,,,,,,,,
179043,1,2,1,2,2,3,1,1,3,3278,1157,2121,2087,762,1325,394,178,216,394,178,216,,,,16,4,378,96,538,620,540,640,21,27,21,29,20,27
179052,3,3,1,3,1,1,3,3,1,50,22,28,32,13,19,30,12,18,30,12,18,,,,,,,,,,,,,,,,,
179159,1,3,1,2,2,1,1,1,3,15573,6098,9475,9076,3508,5568,1902,711,1191,1897,708,1189,5,3,2,682,36,1452,76,590,680,580,700,25,30,24,33,24,29
179256,1,5,1,5,5,3,1,1,3,58,31,27,22,12,10,13,10,3,13,10,3,0,0,0,1,8,5,38,,,,,14,16,15,20,14,15
179265,1,2,1,2,2,3,1,1,3,276,86,190,253,81,172,90,30,60,90,30,60,,,,32,36,71,79,560,650,598,680,24,29,24,32,24,29
179326,1,5,1,2,2,3,1,1,3,2090,761,1329,1481,547,934,459,176,283,431,171,260,28,5,23,61,13,388,85,440,600,450,565,19,25,18,25,17,25
179548,1,5,1,5,5,5,1,1,3,992,0,992,558,,558,110,,110,110,,110,0,,0,25,23,91,83,530,630,470,610,20,25,20,27,17,23
179557,1,2,1,2,3,3,2,1,3,4785,1806,2979,4124,1556,2568,1508,591,917,1441,554,887,67,37,30,,,,,,,,,,,,,,
179566,1,2,1,2,3,3,1,1,3,7581,2795,4786,6667,2447,4220,2679,1053,1626,2641,1037,1604,38,16,22,243,9,2521,94,520,620,520,620,21,27,21,27,19,26
179867,2,2,1,2,1,2,1,1,3,25426,12133,13293,3522,1663,1859,1732,839,893,1730,839,891,2,0,2,646,37,1173,68,720,760,760,800,33,35,34,35,30,35
179894,1,2,1,2,1,1,1,1,3,2173,797,1376,1236,485,751,411,170,241,392,162,230,19,8,11,54,13,334,81,510,640,500,610,21,27,21,29,18,26
179946,1,2,1,2,2,3,1,1,3,788,388,400,759,376,383,142,79,63,142,79,63,,,,15,11,131,92,530,590,500,600,20,25,19,25,19,25
179955,1,2,1,1,2,3,1,1,3,1168,524,644,538,263,275,168,82,86,168,82,86,0,0,0,20,12,153,91,540,650,540,650,22,27,22,28,22,27
179964,1,3,1,3,3,3,1,1,3,914,192,722,585,130,455,156,37,119,153,36,117,3,1,2,0,0,119,83,,,,,20,26,19,26,18,25
180106,1,2,1,2,5,3,5,1,3,2650,1010,1640,1826,679,1147,312,114,198,311,113,198,1,1,0,158,51,220,71,540,650,530,640,21,26,21,26,20,26
180258,1,3,1,3,3,3,5,1,3,386,121,265,214,62,152,104,44,60,100,43,57,4,1,3,1,1,59,57,,,,,16,23,13,21,16,24
180416,1,1,1,1,3,3,1,1,3,940,648,292,855,596,259,275,176,99,273,175,98,2,1,1,44,16,231,84,530,620,550,640,21,26,19,24,22,27
180461,1,1,1,3,3,3,1,1,3,19142,8997,10145,15684,8313,7371,3366,1878,1488,2826,1578,1248,540,300,240,1370,41,2306,69,550,650,540,660,21,27,20,27,20,27
180489,1,1,1,1,3,3,1,1,3,4910,2093,2817,4614,1950,2664,1482,644,838,1341,582,759,141,62,79,454,39,820,71,535,635,520,610,20,26,19,26,18,26
180595,1,2,1,2,2,3,1,2,3,1558,650,908,922,410,512,245,137,108,245,137,108,0,0,0,86,35,173,71,483,590,453,578,19,24,17,23,17,24
180692,1,3,1,2,3,3,1,3,3,793,312,481,448,178,270,269,105,164,259,104,155,10,1,9,44,16,217,81,430,570,460,550,17,22,14,22,17,21
180832,1,2,1,1,3,3,1,1,3,82,7,75,38,3,35,27,2,25,25,2,23,2,0,2,0,0,27,100,,,,,19,22,18,22,17,20
180878,1,3,1,3,5,3,1,1,3,156,14,142,112,9,103,72,6,66,68,6,62,4,0,4,0,0,72,100,,,,,19,24,19,25,17,24
180984,1,2,1,2,3,3,1,2,3,1681,1121,560,1319,828,491,291,149,142,291,149,142,,,,47,16,244,84,520,678,540,670,20,26,20,28,19,26
181002,1,2,1,1,1,3,5,1,3,9381,3798,5583,6915,2836,4079,1076,450,626,1076,450,626,0,0,0,319,30,874,81,590,670,580,680,23,29,23,31,24,28
181020,1,1,1,2,1,3,3,1,3,2116,1265,851,1511,876,635,317,166,151,316,165,151,1,1,0,,,,,,,,,,,,,,
181127,1,3,1,2,3,3,5,2,3,1893,927,966,1265,645,620,316,162,154,316,162,154,0,0,0,99,31,236,75,470,580,470,590,18,24,18,21,17,23
181215,3,1,1,3,3,3,1,1,3,5324,2045,3279,4535,1710,2825,863,318,545,844,308,536,19,10,9,21,2,753,87,480,583,510,585,20,26,19,26,18,26
181297,1,3,1,2,3,3,1,1,3,78,3,75,76,3,73,48,2,46,41,2,39,7,0,7,0,0,44,92,,,,,20,24,21,25,19,24
181330,1,2,1,2,2,3,1,1,3,1747,971,776,861,516,345,318,196,122,318,196,122,,,,57,18,261,82,470,570,460,570,18,24,16,23,17,24
181376,1,5,1,3,5,5,1,1,3,156,89,67,61,34,27,29,16,13,29,16,13,0,0,0,10,34,20,69,460,620,440,520,17,21,16,21,16,19
181394,2,1,1,1,2,3,1,1,3,8565,3603,4962,7148,2972,4176,2067,859,1208,2023,839,1184,44,20,24,0,0,1982,96,,,,,19,26,18,26,17,25
181446,1,2,1,2,3,3,1,1,3,2405,1014,1391,1630,656,974,487,219,268,487,219,268,,,,67,14,439,90,540,630,530,610,22,28,21,30,21,27
181464,1,5,1,5,3,3,1,1,3,16829,7773,9056,13165,6093,7072,4775,2364,2411,4748,2351,2397,27,13,14,591,12,4393,92,560,670,560,690,22,28,21,27,21,28
181543,2,3,1,3,1,3,1,1,3,8,3,5,8,3,5,4,1,3,4,1,3,0,0,0,0,0,2,50,,,,,,,,,,
181604,2,2,2,3,3,3,2,1,3,481,0,481,237,,237,105,,105,105,,105,0,,0,,,,,,,,,,,,,,
181738,1,3,1,2,5,3,1,1,3,671,258,413,623,234,389,126,59,67,126,59,67,,,,42,33,104,83,480,630,440,560,17,26,17,28,16,24
181853,1,5,1,5,3,3,1,1,3,523,258,265,296,151,145,115,67,48,115,67,48,,,,41,36,74,64,440,530,440,510,17,22,15,21,17,22
181941,3,3,3,3,3,3,3,3,1,94,67,27,94,67,27,63,51,12,63,51,12,,,,,,,,,,,,,,,,,
182281,1,3,1,3,3,3,1,2,3,12720,5268,7452,10264,4124,6140,4465,1858,2607,4352,1804,2548,113,54,59,1431,33,3621,83,520,620,510,630,19,25,18,25,17,25
182290,1,3,1,1,3,3,1,1,5,9064,4175,4889,7996,3605,4391,3547,1623,1924,3491,1604,1887,56,19,37,1580,45,2826,80,540,640,530,650,21,26,19,26,20,26
182458,1,2,1,2,2,3,1,1,3,830,341,489,528,229,299,59,35,24,56,34,22,3,1,2,30,54,14,25,460,580,470,570,18,22,15,22,16,19
182634,1,3,1,2,5,3,3,1,3,2676,849,1827,2398,701,1697,264,67,197,264,67,197,0,0,0,,,,,,,,,,,,,,
182670,1,1,1,2,1,3,1,1,3,23650,11384,12266,1875,959,916,1190,607,583,1190,607,583,,,,680,57,510,43,710,770,730,790,32,35,33,36,30,35
182795,1,2,1,2,1,3,3,1,3,5150,2242,2908,3424,1401,2023,416,195,221,416,195,221,0,0,0,,,,,,,,,,,,,,
182917,1,5,1,1,1,5,2,3,3,71,40,31,62,34,28,31,16,15,31,16,15,,,,,,,,,,,,,,,,,
182980,2,3,1,2,1,3,3,1,3,10012,3825,6187,10012,3825,6187,472,207,265,463,202,261,9,5,4,,,,,,,,,,,,,,
183026,1,3,1,1,1,3,3,1,3,25019,9671,15348,22058,8086,13972,10485,3742,6743,2907,1163,1744,7578,2579,4999,,,,,,,,,,,,,,
183044,1,3,1,1,1,3,5,1,3,18040,7421,10619,15159,5873,9286,2731,1144,1587,2730,1143,1587,1,1,0,2541,93,368,13,540,640,530,630,22,28,21,28,21,27
183062,1,5,1,2,1,3,5,5,3,4978,1993,2985,4400,1710,2690,843,380,463,842,380,462,1,0,1,,,,,,,,,,,,,,
183071,1,2,1,1,1,3,5,1,3,239,108,131,217,95,122,87,38,49,84,38,46,3,0,3,86,99,2,2,500,620,500,590,,,,,,
183080,1,3,1,1,5,3,3,1,3,8035,3538,4497,6815,2900,3915,1037,532,505,1035,531,504,2,1,1,,,,,,,,,,,,,,
183211,1,3,1,1,1,3,2,1,3,1657,431,1226,1240,290,950,239,54,185,235,54,181,4,0,4,,,,,,,,,,,,,,
183239,1,3,1,1,1,3,5,1,2,3740,1427,2313,2811,1146,1665,509,187,322,509,187,322,0,0,0,286,56,40,8,580,650,560,650,23,29,23,30,22,26
183248,1,3,1,3,1,3,3,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
183275,1,3,1,1,1,3,5,1,3,47,26,21,44,24,20,21,14,7,21,14,7,,,,2,10,1,5,720,790,570,800,,,,,,
183822,1,2,1,2,1,2,5,1,3,4034,1473,2561,2848,966,1882,400,150,250,397,149,248,3,1,2,246,62,26,7,420,560,400,550,14,20,13,21,15,18
183910,1,2,1,2,2,3,1,1,3,3527,1139,2388,3289,1135,2154,445,176,269,445,176,269,0,0,0,416,93,54,12,470,570,470,580,17,23,15,23,17,22
183974,1,3,1,2,2,3,1,1,3,1362,464,898,1022,344,678,205,64,141,200,63,137,5,1,4,164,80,28,14,465,570,473,578,15,25,12,22,15,23
184348,1,2,1,2,1,3,2,1,3,3928,1504,2424,2805,1023,1782,400,150,250,400,150,250,,,,,,,,,,,,,,,,,
184603,1,2,1,1,1,3,3,1,3,2808,1192,1616,2590,1088,1502,555,237,318,477,213,264,78,24,54,,,,,,,,,,,,,,
184612,1,1,1,1,3,3,1,1,3,2545,824,1721,2191,677,1514,382,114,268,381,113,268,1,1,0,331,87,53,14,450,540,450,540,15,20,13,17,15,19
184694,1,2,1,1,1,3,3,1,3,2954,1241,1713,2771,1158,1613,579,255,324,577,253,324,2,2,0,,,,,,,,,,,,,,
